FY,Dept Level,Job Code,Job Title,Sum FTE,Biweekly Low Rate,Biweekly High Rate
2010,ASR,1823,Senior Administrative Analyst,1.00,2977.00,3618.00
2010,ASR,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,ASR,1842,Management Assistant,1.00,2252.00,2737.00
2010,ASR,4204,Assessment Srvcs Office Spec,1.00,1805.00,2194.00
2010,ASR,4205,Sr Asmnt Srvcs Office Spec,20.54,1994.00,2424.00
2010,ASR,4220,Personal Property Auditor,7.77,2533.00,3080.00
2010,ASR,4222,Sr Personal Property Auditor,7.00,2933.00,3566.00
2010,ASR,4224,Pr Personal Property Auditor,2.00,3396.00,4128.00
2010,ASR,4260,Real Prop Appraiser Trainee,4.00,1909.00,2319.00
2010,ASR,4261,Real Property Appraiser,19.77,2533.00,3080.00
2010,ASR,4265,Senior Real Property Appraiser,11.77,2933.00,3566.00
2010,ASR,4267,Pr Real Property Appraiser,6.77,3396.00,4128.00
2010,ASR,4290,Assessor,1.00,6416.58,6416.58
2010,ASR,5364,Engineering Associate 1,1.00,2424.00,2946.00
2010,ASR,8107,ASR Office Assistant,9.54,1626.00,1975.00
2010,ASR,8110,Recordable Docs Office Spec,11.00,1805.00,2194.00
2010,ASR,8111,Sr Recordable Docs Office Spec,9.00,1994.00,2424.00
2010,ASR,TEMPM,Temporary Position,3.19,0.00,0.00
2010,BOS,0114,"BdComm Mbr, Grp5,M$100/Mo",0.00,100.00,100.00
2010,BOS,0115,"BdComm MbrGrp6,D=@$100/Halfday",0.00,100.00,100.00
2010,BOS,0720,"Member, Board of Supervisors",11.00,3794.62,3794.62
2010,BOS,0922,Manager I,2.00,3282.00,4188.00
2010,BOS,0952,Dep Dir II,3.00,3799.00,4848.00
2010,BOS,0963,Dept Head III,1.00,5368.00,6851.00
2010,BOS,1022,IS Administrator 2,2.00,2557.00,3108.00
2010,BOS,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,BOS,1130,Youth Comm Advisor,1.00,1941.00,2360.00
2010,BOS,1244,Senior Personnel Analyst,1.00,3108.00,3777.00
2010,BOS,1362,Special Assistant 3,2.00,1666.00,2023.00
2010,BOS,1367,Special Assistant 8,1.00,2388.00,2902.00
2010,BOS,1371,Special Assistant 12,1.00,3217.00,3910.00
2010,BOS,1404,Clerk,1.00,1517.00,1840.00
2010,BOS,1424,Clerk Typist,1.00,1577.00,1914.00
2010,BOS,1426,Senior Clerk Typist,4.00,1727.00,2099.00
2010,BOS,1454,Executive Secretary 3,2.00,2582.00,3138.00
2010,BOS,1492,"Asst Clk, Board of Supervisors",6.00,2960.00,3597.00
2010,BOS,1652,Accountant II,1.00,2365.00,2874.00
2010,BOS,1835,Legislative Assistant,22.00,2672.00,3581.00
2010,BOS,8116,Legislative Calendar Clerk,1.00,1985.00,2412.00
2010,BOS,8118,Legislation Clerk,1.00,2388.00,2902.00
2010,BOS,9770,Community Development Asst,1.00,1844.00,2242.00
2010,BOS,9775,Sr Community Dev Spec 2,1.00,3189.00,3873.00
2010,BOS,TEMPM,Temporary Position,1.08,0.00,0.00
2010,CAT,0931,Manager III,3.00,3799.00,4848.00
2010,CAT,0932,Manager IV,2.00,4075.00,5200.00
2010,CAT,0941,Manager VI,1.00,4717.00,6019.00
2010,CAT,1022,IS Administrator 2,1.00,2557.00,3108.00
2010,CAT,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,CAT,1024,IS Administrator-Supervisor,1.00,3346.00,4067.00
2010,CAT,1032,IS Trainer-Journey,1.00,2557.00,3108.00
2010,CAT,1041,IS Engineer-Assistant,1.00,3050.00,3834.00
2010,CAT,1043,IS Engineer-Senior,1.00,3743.00,4706.00
2010,CAT,1071,IS Manager,1.00,4221.00,6011.00
2010,CAT,1408,Principal Clerk,1.00,2074.00,2521.00
2010,CAT,1424,Clerk Typist,4.00,1577.00,1914.00
2010,CAT,1426,Senior Clerk Typist,5.00,1727.00,2099.00
2010,CAT,1458,Legal Secretary 1,45.50,2209.00,2685.00
2010,CAT,1460,Legal Secretary 2,13.00,2377.00,2890.00
2010,CAT,1474,Claims Process Clerk,2.00,1787.00,2172.00
2010,CAT,1522,Cfdntal Sctry to City Atty,1.00,2764.00,3359.00
2010,CAT,1632,Senior Account Clerk,4.00,1881.00,2287.00
2010,CAT,1634,Principal Account Clerk,1.00,2124.00,2582.00
2010,CAT,1654,Accountant III,1.00,2862.00,3479.00
2010,CAT,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,CAT,3616,Library Technical Assistant 1,1.00,2033.00,2472.00
2010,CAT,8113,Court Clerk,1.00,2496.00,3035.00
2010,CAT,8151,"Claims Investigator, CA",31.60,3064.00,3724.00
2010,CAT,8152,"SrClaimsInvstgtor,Cty Atty Ofc",6.00,3378.00,4106.00
2010,CAT,8153,"Pr Clm Invstgtr, City Atty Ofc",1.00,3668.00,4458.00
2010,CAT,8169,Legislative Asst City Atty Ofc,1.00,2319.00,2819.00
2010,CAT,8177,Attorney (Civil/Criminal),130.00,3789.00,6638.00
2010,CAT,8181,Assistant Chief Attorney 1,18.00,6170.00,7500.00
2010,CAT,8182,"Head Atty, Civil & Criminal",14.00,5876.00,7143.00
2010,CAT,8183,Assistant Chief Attorney 2,4.00,6479.00,7875.00
2010,CAT,8193,Chief Atty1 (Civil & Criminal),2.00,6542.00,7952.00
2010,CAT,8197,City Attorney,1.00,8126.58,8126.58
2010,CAT,9155,Claims Investigator,6.00,3093.00,3760.00
2010,CAT,9156,Senior Claims Investigator,1.00,3410.00,4145.00
2010,CAT,9157,Claims Adjuster,6.00,3410.00,4145.00
2010,CAT,AB44,"Cfdntal Chf Atty 2,(Cvl&Crmnl)",3.00,6187.00,7520.00
2010,CAT,TEMPM,Temporary Position,2.73,0.00,0.00
2010,CFC,0951,Dep Dir I,1.00,3282.00,4188.00
2010,CFC,0961,Dept Head I,1.00,4075.00,5200.00
2010,CFC,1450,Executive Secretary 1,1.00,2074.00,2521.00
2010,CFC,9770,Community Development Asst,3.00,1844.00,2242.00
2010,CFC,9772,Community Development Spec,5.00,2319.00,2819.00
2010,CFC,9774,Sr. Community Devl Spc 1,4.00,2685.00,3263.00
2010,CFC,9775,Sr Community Dev Spec 2,1.00,3189.00,3873.00
2010,CHF,0902,Mayoral Staff XIV,1.00,3418.00,4362.00
2010,CHF,0923,Manager II,2.00,3520.00,4492.00
2010,CHF,0952,Dep Dir II,1.00,3799.00,4848.00
2010,CHF,0962,Dept Head II,1.00,5051.00,6446.00
2010,CHF,1052,IS Business Analyst,1.00,2722.00,3427.00
2010,CHF,1054,IS Business Analyst-Principal,1.00,3652.00,4592.00
2010,CHF,1408,Principal Clerk,1.38,2074.00,2521.00
2010,CHF,1446,Secretary 2,1.38,1904.00,2314.00
2010,CHF,1450,Executive Secretary 1,1.00,2074.00,2521.00
2010,CHF,1634,Principal Account Clerk,1.00,2124.00,2582.00
2010,CHF,1652,Accountant II,1.00,2365.00,2874.00
2010,CHF,1657,Accountant IV,1.00,3313.00,4028.00
2010,CHF,1823,Senior Administrative Analyst,5.00,2977.00,3618.00
2010,CHF,1840,Junior Management Assistant,1.40,1985.00,2412.00
2010,CHF,1842,Management Assistant,2.00,2252.00,2737.00
2010,CHF,2917,Program Support Analyst,1.00,2933.00,3566.00
2010,CHF,9772,Community Development Spec,7.00,2319.00,2819.00
2010,CHF,9774,Sr. Community Devl Spc 1,6.40,2685.00,3263.00
2010,CHF,9910,Public Service Trainee,1.04,0.00,0.00
2010,CON,0922,Manager I,8.00,3282.00,4188.00
2010,CON,0923,Manager II,3.00,3520.00,4492.00
2010,CON,0931,Manager III,9.00,3799.00,4848.00
2010,CON,0932,Manager IV,2.00,4075.00,5200.00
2010,CON,0933,Manager V,2.00,4397.00,5612.00
2010,CON,0941,Manager VI,2.00,4717.00,6019.00
2010,CON,0952,Dep Dir II,1.00,3799.00,4848.00
2010,CON,0953,Dep Dir III,3.00,4717.00,6019.00
2010,CON,0954,Dep Dir IV,1.00,5368.00,6851.00
2010,CON,0955,Dep Dir V,1.00,5722.00,7303.00
2010,CON,0965,Dept Head V,1.00,7668.00,9787.00
2010,CON,1003,IS Operator-Senior,1.00,2053.00,2496.00
2010,CON,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,CON,1053,IS Business Analyst-Senior,7.00,3154.00,3966.00
2010,CON,1054,IS Business Analyst-Principal,6.00,3652.00,4592.00
2010,CON,1063,IS Programmer Analyst-Senior,1.00,2858.00,3598.00
2010,CON,1064,IS Prg Analyst-Principal,3.00,3326.00,4185.00
2010,CON,1070,IS Project Director,3.00,4025.00,5062.00
2010,CON,1203,Personnel Technician,1.00,2130.00,2589.00
2010,CON,1218,Payroll Supervisor,2.00,2726.00,3313.00
2010,CON,1222,Sr Payroll & Personnel Clerk,12.50,2124.00,2582.00
2010,CON,1224,Pr Payroll & Personnel Clerk,3.00,2342.00,2847.00
2010,CON,1226,Chf Payroll & Personnel Clerk,4.00,2472.00,3005.00
2010,CON,1241,Personnel Analyst,1.00,2193.00,3229.00
2010,CON,1244,Senior Personnel Analyst,1.00,3108.00,3777.00
2010,CON,1424,Clerk Typist,1.00,1577.00,1914.00
2010,CON,1426,Senior Clerk Typist,1.00,1727.00,2099.00
2010,CON,1452,Executive Secretary 2,3.00,2377.00,2890.00
2010,CON,1574,Ex Asst to the Controller,1.00,2835.00,3446.00
2010,CON,1632,Senior Account Clerk,2.00,1881.00,2287.00
2010,CON,1634,Principal Account Clerk,1.00,2124.00,2582.00
2010,CON,1649,Accountant Intern,1.00,2054.00,2156.00
2010,CON,1652,Accountant II,18.00,2365.00,2874.00
2010,CON,1654,Accountant III,10.00,2862.00,3479.00
2010,CON,1657,Accountant IV,14.00,3313.00,4028.00
2010,CON,1684,Auditor II,15.00,3018.00,3668.00
2010,CON,1686,Auditor III,9.00,3396.00,4128.00
2010,CON,1721,Senior Data Entry Operator,0.50,1626.00,1975.00
2010,CON,1803,Performance Analyst I,4.00,2135.00,2596.00
2010,CON,1805,Performance Analyst II,12.00,3018.00,3668.00
2010,CON,1822,Administrative Analyst,3.00,2449.00,2977.00
2010,CON,1823,Senior Administrative Analyst,8.00,2977.00,3618.00
2010,CON,1824,Pr Administrative Analyst,3.00,3446.00,4188.00
2010,CON,1825,Prnpl Admin Analyst II,4.00,3769.00,4581.00
2010,CON,1842,Management Assistant,2.00,2252.00,2737.00
2010,CON,1844,Senior Management Assistant,2.00,2582.00,3138.00
2010,CON,1867,Auditor I,5.00,2172.00,2640.00
2010,CON,TEMPM,Temporary Position,2.21,0.00,0.00
2010,CPC,0116,"Brd Comm Mbr, M=$200/Mtg",0.00,200.00,200.00
2010,CPC,0923,Manager II,1.00,3520.00,4492.00
2010,CPC,0932,Manager IV,2.00,4075.00,5200.00
2010,CPC,0941,Manager VI,1.00,4717.00,6019.00
2010,CPC,0952,Dep Dir II,3.00,3799.00,4848.00
2010,CPC,0953,Dep Dir III,1.00,4717.00,6019.00
2010,CPC,0964,Dept Head IV,1.00,6170.00,7875.00
2010,CPC,1022,IS Administrator 2,1.00,2557.00,3108.00
2010,CPC,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,CPC,1042,IS Engineer-Journey,1.00,3376.00,4247.00
2010,CPC,1052,IS Business Analyst,1.00,2722.00,3427.00
2010,CPC,1053,IS Business Analyst-Senior,1.00,3154.00,3966.00
2010,CPC,1064,IS Prg Analyst-Principal,1.00,3326.00,4185.00
2010,CPC,1070,IS Project Director,1.00,4025.00,5062.00
2010,CPC,1241,Personnel Analyst,1.00,2193.00,3229.00
2010,CPC,1402,Junior Clerk,4.00,1394.00,1690.00
2010,CPC,1404,Clerk,1.00,1517.00,1840.00
2010,CPC,1406,Senior Clerk,1.00,1573.00,1909.00
2010,CPC,1424,Clerk Typist,2.00,1577.00,1914.00
2010,CPC,1426,Senior Clerk Typist,5.00,1727.00,2099.00
2010,CPC,1450,Executive Secretary 1,4.00,2074.00,2521.00
2010,CPC,1452,Executive Secretary 2,1.00,2377.00,2890.00
2010,CPC,1454,Executive Secretary 3,1.00,2582.00,3138.00
2010,CPC,1632,Senior Account Clerk,1.00,1881.00,2287.00
2010,CPC,1654,Accountant III,1.00,2862.00,3479.00
2010,CPC,1822,Administrative Analyst,3.00,2449.00,2977.00
2010,CPC,1823,Senior Administrative Analyst,1.00,2977.00,3618.00
2010,CPC,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,CPC,5277,Planner 1,8.00,2145.00,2607.00
2010,CPC,5278,Planner 2,25.00,2607.00,3169.00
2010,CPC,5291,Planner 3,42.00,3093.00,3760.00
2010,CPC,5293,Planner 4,14.15,3668.00,4458.00
2010,CPC,5298,Planner 3-Environmental Review,10.00,3093.00,3760.00
2010,CPC,5299,Planner 4-Environmental Review,7.00,3668.00,4458.00
2010,CPC,5320,Illustrator and Art Designer,1.00,2424.00,2946.00
2010,CPC,5322,Graphic Artist,1.00,1791.00,2178.00
2010,CPC,9382,Govrnmt/Publ Affairs Mgr,0.77,3566.00,4334.00
2010,CPC,9775,Sr Community Dev Spec 2,1.00,3189.00,3873.00
2010,CPC,TEMPM,Temporary Position,6.92,0.00,0.00
2010,CSC,0114,"BdComm Mbr, Grp5,M$100/Mo",0.00,100.00,100.00
2010,CSC,0951,Dep Dir I,1.00,3282.00,4188.00
2010,CSC,0961,Dept Head I,1.00,4075.00,5200.00
2010,CSC,1203,Personnel Technician,2.00,2130.00,2589.00
2010,CSC,1244,Senior Personnel Analyst,1.00,3108.00,3777.00
2010,CSC,1426,Senior Clerk Typist,1.00,1727.00,2099.00
2010,CSC,TEMPM,Temporary Position,0.02,0.00,0.00
2010,CSS,0922,Manager I,4.00,3282.00,4188.00
2010,CSS,0923,Manager II,1.00,3520.00,4492.00
2010,CSS,0953,Dep Dir III,1.00,4717.00,6019.00
2010,CSS,0963,Dept Head III,1.00,5368.00,6851.00
2010,CSS,1023,IS Administrator 3,2.00,3108.00,3777.00
2010,CSS,1024,IS Administrator-Supervisor,1.00,3346.00,4067.00
2010,CSS,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,CSS,1404,Clerk,3.00,1517.00,1840.00
2010,CSS,1424,Clerk Typist,3.00,1577.00,1914.00
2010,CSS,1426,Senior Clerk Typist,8.00,1727.00,2099.00
2010,CSS,1446,Secretary 2,2.00,1904.00,2314.00
2010,CSS,1450,Executive Secretary 1,1.00,2074.00,2521.00
2010,CSS,1630,Account Clerk,1.00,1626.00,1975.00
2010,CSS,1632,Senior Account Clerk,1.00,1881.00,2287.00
2010,CSS,1634,Principal Account Clerk,1.00,2124.00,2582.00
2010,CSS,1652,Accountant II,1.00,2365.00,2874.00
2010,CSS,1654,Accountant III,1.00,2862.00,3479.00
2010,CSS,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,CSS,4320,Cashier 1,1.00,1577.00,1914.00
2010,CSS,8158,Child Support Officer II,62.00,2188.00,2660.00
2010,CSS,8159,Child Support Officer III,19.00,2607.00,3169.00
2010,CSS,8177,Attorney (Civil/Criminal),4.00,3789.00,6638.00
2010,CSS,8182,"Head Atty, Civil & Criminal",1.00,5876.00,7143.00
2010,CWP,0932,Manager IV,3.00,4075.00,5200.00
2010,CWP,0941,Manager VI,2.00,4717.00,6019.00
2010,CWP,0942,Manager VII,2.00,5051.00,6446.00
2010,CWP,0955,Dep Dir V,1.00,5722.00,7303.00
2010,CWP,1002,IS Operator-Journey,2.00,1791.00,2178.00
2010,CWP,1003,IS Operator-Senior,2.00,2053.00,2496.00
2010,CWP,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,CWP,1052,IS Business Analyst,2.00,2722.00,3427.00
2010,CWP,1402,Junior Clerk,1.00,1394.00,1690.00
2010,CWP,1404,Clerk,1.00,1517.00,1840.00
2010,CWP,1408,Principal Clerk,1.00,2074.00,2521.00
2010,CWP,1424,Clerk Typist,3.00,1577.00,1914.00
2010,CWP,1426,Senior Clerk Typist,5.77,1727.00,2099.00
2010,CWP,1446,Secretary 2,6.00,1904.00,2314.00
2010,CWP,1450,Executive Secretary 1,1.00,2074.00,2521.00
2010,CWP,1452,Executive Secretary 2,3.00,2377.00,2890.00
2010,CWP,1630,Account Clerk,2.00,1626.00,1975.00
2010,CWP,1632,Senior Account Clerk,3.00,1881.00,2287.00
2010,CWP,1823,Senior Administrative Analyst,1.00,2977.00,3618.00
2010,CWP,1824,Pr Administrative Analyst,2.00,3446.00,4188.00
2010,CWP,1842,Management Assistant,2.00,2252.00,2737.00
2010,CWP,1843,"Ex Dir, SE Com Fac Comm",1.00,3263.00,3966.00
2010,CWP,1844,Senior Management Assistant,1.00,2582.00,3138.00
2010,CWP,1920,Inventory Clerk,1.00,1513.00,1835.00
2010,CWP,1934,Storekeeper,3.00,1658.00,2014.00
2010,CWP,1936,Senior Storekeeper,1.00,1765.00,2145.00
2010,CWP,1944,Materials Coordinator,1.00,3446.00,4188.00
2010,CWP,1950,Assistant Purchaser,3.00,2004.00,2435.00
2010,CWP,2481,Water QualityTech I/II,15.50,2084.00,2933.00
2010,CWP,2482,Water Quality Tech III,6.00,2596.00,3155.00
2010,CWP,2486,Chemist I/II,13.00,2472.00,3479.00
2010,CWP,2487,Chemist III,3.00,3479.00,4229.00
2010,CWP,2488,Supv Chemist,5.00,3479.00,4229.00
2010,CWP,5130,Sewage Treatment Plant Supt,7.54,4006.00,4869.00
2010,CWP,5174,Administrative Engineer,1.00,4246.00,5161.00
2010,CWP,5203,Asst Engr,8.00,2933.00,3566.00
2010,CWP,5207,Assoc Engineer,17.00,3410.00,4145.00
2010,CWP,5211,Eng/Arch/Landscape Arch Sr,6.50,4570.00,5556.00
2010,CWP,5212,Engineer/Architect Principal,2.00,5303.00,6446.00
2010,CWP,5241,Engineer,9.00,3948.00,4799.00
2010,CWP,5299,Planner 4-Environmental Review,1.00,3668.00,4458.00
2010,CWP,5362,Engineering Assistant,1.00,2188.00,2660.00
2010,CWP,5364,Engineering Associate 1,2.00,2424.00,2946.00
2010,CWP,5366,Engineering Associate 2,3.00,2806.00,3410.00
2010,CWP,5382,"StdntDsgnTrain3, Arch/Eng/Plng",1.00,2088.00,2088.00
2010,CWP,5408,Coord of Citizen Involvement,1.00,3138.00,3815.00
2010,CWP,5602,Utility Specialist,4.77,3038.00,4488.00
2010,CWP,5620,Regulatory Specialist,3.00,3093.00,3760.00
2010,CWP,6115,Wastewater Control Inspector,9.00,2806.00,3410.00
2010,CWP,6116,Sprv Wastewater Cont Inspector,3.00,3396.00,4128.00
2010,CWP,7132,Telecommunication Supervisor,1.00,3703.00,4500.00
2010,CWP,7204,Chief Water Service Inspector,1.00,3851.00,4681.00
2010,CWP,7208,Heavy Equipment Ops Sprv,1.00,3248.00,3948.00
2010,CWP,7213,Plumber Supervisor 1,1.00,3359.00,4082.00
2010,CWP,7238,Electrician Supervisor 1,2.00,3263.00,3966.00
2010,CWP,7242,Painter Supervisor 1,1.00,2685.00,3446.00
2010,CWP,7246,Sewer Repair Supervisor,2.00,3117.00,3788.00
2010,CWP,7252,"Chf Stationary Eng, Sew Plant",18.54,4046.00,4046.00
2010,CWP,7262,Maintenance Planner,8.00,3819.00,3819.00
2010,CWP,7276,Electrician Supervisor 2,1.00,3633.00,4416.00
2010,CWP,7332,Maintenance Machinist,2.00,2507.00,3047.00
2010,CWP,7336,Electr Instrmntn Tech Wtr Poll,19.00,3199.00,3888.00
2010,CWP,7337,Main Machinist Asst Sprv,1.00,2874.00,3493.00
2010,CWP,7344,Carpenter,2.00,2571.00,3126.00
2010,CWP,7345,Electrician,12.00,2890.00,3513.00
2010,CWP,7346,Painter,4.00,2365.00,2874.00
2010,CWP,7347,Plumber,3.00,2989.00,3633.00
2010,CWP,7355,Truck Driver,10.77,2317.00,2951.00
2010,CWP,7372,"Stationary Eng, Sewage Plant",129.00,3190.00,3190.00
2010,CWP,7373,"Sr. Stationary Eng, Sew Plant",41.00,3611.00,3611.00
2010,CWP,7375,"Aprntc Statnry Eng, Sew Plant",16.00,2074.00,3031.00
2010,CWP,7421,Sewer Maintenance Worker,5.00,2099.00,2551.00
2010,CWP,7449,Sewer Service Worker,22.00,2819.00,3426.00
2010,CWP,7510,Lighting Fixture Maint Worker,1.00,1596.00,1936.00
2010,CWP,7514,General Laborer,20.00,1876.00,2281.00
2010,CWP,9706,Employment & Training Spec 5,1.00,2847.00,3460.00
2010,CWP,9910,Public Service Trainee,7.00,0.00,0.00
2010,CWP,TEMPM,Temporary Position,6.65,0.00,0.00
2010,DAT,0923,Manager II,1.00,3520.00,4492.00
2010,DAT,0931,Manager III,1.80,3799.00,4848.00
2010,DAT,0932,Manager IV,3.00,4075.00,5200.00
2010,DAT,0943,Manager VIII,1.00,5722.00,7303.00
2010,DAT,1011,IS Technician Assistant,1.00,1588.00,1927.00
2010,DAT,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,DAT,1043,IS Engineer-Senior,1.00,3743.00,4706.00
2010,DAT,1404,Clerk,2.00,1517.00,1840.00
2010,DAT,1458,Legal Secretary 1,8.03,2209.00,2685.00
2010,DAT,1520,Cfdntal Sctry to Distric Atty,1.00,2764.00,3359.00
2010,DAT,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,DAT,8104,Victim & Witness Technician,4.00,1642.00,1994.00
2010,DAT,8129,Victim/Witness Investigator 1,13.65,2014.00,2449.00
2010,DAT,8131,Victim/Witness Investigator 2,8.00,2209.00,2685.00
2010,DAT,8132,DA Investigative Assist,25.87,2140.00,2732.00
2010,DAT,8133,Victim/Witness Investigator 3,16.06,2632.00,3199.00
2010,DAT,8135,Asst Chf Victim/Wit Invstgtor,5.65,2862.00,3479.00
2010,DAT,8137,Chf Victim/Witness Invstgtor,1.00,3217.00,3910.00
2010,DAT,8146,District Attry's Investigator,26.75,3035.00,3873.00
2010,DAT,8147,Sr District Atty Investigator,10.15,3295.00,4206.00
2010,DAT,8148,Chf District Atty Investigator,1.00,4717.00,6019.00
2010,DAT,8149,Asst Chf Dist Atty's Invstgtor,4.00,3513.00,4484.00
2010,DAT,8150,"Pr DistAtty Invstgtor,SpecUnit",2.20,3799.00,4848.00
2010,DAT,8173,Legal Assistant,2.00,2435.00,2960.00
2010,DAT,8177,Attorney (Civil/Criminal),111.94,3789.00,6638.00
2010,DAT,8181,Assistant Chief Attorney 1,2.00,6170.00,7500.00
2010,DAT,8182,"Head Atty, Civil & Criminal",15.00,5876.00,7143.00
2010,DAT,8183,Assistant Chief Attorney 2,2.00,6479.00,7875.00
2010,DAT,8198,District Attorney,1.00,8385.81,8385.81
2010,DAT,9910,Public Service Trainee,0.00,0.00,0.00
2010,DAT,TEMPM,Temporary Position,1.23,0.00,0.00
2010,DBI,0111,"BdComm Mbr, Grp2,M=$25/Mtg",0.00,25.00,25.00
2010,DBI,0923,Manager II,1.00,3520.00,4492.00
2010,DBI,0931,Manager III,1.00,3799.00,4848.00
2010,DBI,0941,Manager VI,3.00,4717.00,6019.00
2010,DBI,0953,Dep Dir III,3.00,4717.00,6019.00
2010,DBI,0964,Dept Head IV,1.00,6170.00,7875.00
2010,DBI,1004,IS Operator-Analyst,1.00,2252.00,2737.00
2010,DBI,1022,IS Administrator 2,2.00,2557.00,3108.00
2010,DBI,1023,IS Administrator 3,1.00,3108.00,3777.00
2010,DBI,1043,IS Engineer-Senior,1.00,3743.00,4706.00
2010,DBI,1044,IS Engineer-Principal,2.00,4025.00,5062.00
2010,DBI,1052,IS Business Analyst,3.00,2722.00,3427.00
2010,DBI,1053,IS Business Analyst-Senior,4.00,3154.00,3966.00
2010,DBI,1054,IS Business Analyst-Principal,1.00,3652.00,4592.00
2010,DBI,1070,IS Project Director,2.00,4025.00,5062.00
2010,DBI,1203,Personnel Technician,1.00,2130.00,2589.00
2010,DBI,1222,Sr Payroll & Personnel Clerk,1.00,2124.00,2582.00
2010,DBI,1404,Clerk,1.00,1517.00,1840.00
2010,DBI,1406,Senior Clerk,1.00,1573.00,1909.00
2010,DBI,1408,Principal Clerk,19.00,2074.00,2521.00
2010,DBI,1410,Chief Clerk,3.00,2377.00,2890.00
2010,DBI,1424,Clerk Typist,3.00,1577.00,1914.00
2010,DBI,1426,Senior Clerk Typist,23.00,1727.00,2099.00
2010,DBI,1444,Secretary 1,1.00,1646.00,1999.00
2010,DBI,1446,Secretary 2,4.00,1904.00,2314.00
2010,DBI,1452,Executive Secretary 2,2.00,2377.00,2890.00
2010,DBI,1555,"Sctry, Bldg Inspection Comm",1.00,2806.00,3410.00
2010,DBI,1632,Senior Account Clerk,1.00,1881.00,2287.00
2010,DBI,1652,Accountant II,1.00,2365.00,2874.00
2010,DBI,1654,Accountant III,1.00,2862.00,3479.00
2010,DBI,1752,Sr. Microphoto/Imaging Tech.,3.00,1765.00,2145.00
2010,DBI,1823,Senior Administrative Analyst,2.00,2977.00,3618.00
2010,DBI,1824,Pr Administrative Analyst,1.00,3446.00,4188.00
2010,DBI,1840,Junior Management Assistant,1.00,1985.00,2412.00
2010,DBI,1842,Management Assistant,1.00,2252.00,2737.00
2010,DBI,4321,Cashier 2,2.00,1686.00,2048.00
2010,DBI,5203,Asst Engr,1.00,2933.00,3566.00
2010,DBI,5207,Assoc Engineer,4.00,3410.00,4145.00
2010,DBI,5212,Engineer/Architect Principal,1.00,5303.00,6446.00
2010,DBI,5214,Building Plans Engineer,2.00,4352.00,5291.00
2010,DBI,5218,Structural Engineer,3.00,4352.00,5291.00
2010,DBI,5241,Engineer,10.00,3948.00,4799.00
2010,DBI,5293,Planner 4,1.00,3668.00,4458.00
2010,DBI,6242,Plumbing Inspector,11.00,3346.00,4067.00
2010,DBI,6244,Chief Plumbing Inspector,1.00,4067.00,4943.00
2010,DBI,6246,Senior Plumbing Inspector,2.00,3689.00,4484.00
2010,DBI,6248,Electrical Inspector,14.00,3346.00,4067.00
2010,DBI,6249,Senior Electrical Inpsector,3.00,3689.00,4484.00
2010,DBI,6250,Chief Electrical Inspector,1.00,4067.00,4943.00
2010,DBI,6270,Housing Inspector,23.00,3289.00,3998.00
2010,DBI,6272,Senior Housing Inspector,5.00,3626.00,4407.00
2010,DBI,6274,Chief Housing Inspector,1.00,3998.00,4859.00
2010,DBI,6331,Building Inspector,37.00,3346.00,4067.00
2010,DBI,6333,Senior Building Inspector,7.00,3689.00,4484.00
2010,DBI,6334,Chief Building Inspector,4.00,4067.00,4943.00
2010,DBI,TEMPM,Temporary Position,3.54,0.00,0.00
2010,DPH,0114,"BdComm Mbr, Grp5,M$100/Mo",0.00,100.00,100.00
2010,DPH,0922,Manager I,22.82,3282.00,4188.00
2010,DPH,0923,Manager II,28.62,3520.00,4492.00
2010,DPH,0931,Manager III,24.75,3799.00,4848.00
2010,DPH,0932,Manager IV,10.10,4075.00,5200.00
2010,DPH,0933,Manager V,18.93,4397.00,5612.00
2010,DPH,0941,Manager VI,15.80,4717.00,6019.00
2010,DPH,0942,Manager VII,2.92,5051.00,6446.00
2010,DPH,0943,Manager VIII,10.00,5722.00,7303.00
2010,DPH,0955,Dep Dir V,3.00,5722.00,7303.00
2010,DPH,0965,Dept Head V,1.00,7668.00,9787.00
2010,DPH,1002,IS Operator-Journey,3.53,1791.00,2178.00
2010,DPH,1003,IS Operator-Senior,3.00,2053.00,2496.00
2010,DPH,1014,IS Technician-Supervisor,1.00,2737.00,3327.00
2010,DPH,1021,IS Administrator 1,11.56,2104.00,2557.00
2010,DPH,1022,IS Administrator 2,27.00,2557.00,3108.00
2010,DPH,1023,IS Administrator 3,7.00,3108.00,3777.00
2010,DPH,1024,IS Administrator-Supervisor,3.00,3346.00,4067.00
2010,DPH,1041,IS Engineer-Assistant,1.00,3050.00,3834.00
2010,DPH,1042,IS Engineer-Journey,4.00,3376.00,4247.00
